10.000000	0.007545
9.999000	0.007545
9.998000	0.007545
9.997000	0.007544
9.996000	0.007544
9.995000	0.007544
9.994000	0.007544
9.993000	0.007544
9.992000	0.007544
9.991000	0.007544
9.990000	0.007543
9.989000	0.007543
9.988000	0.007543
9.987000	0.007543
9.986000	0.007543
9.985000	0.007543
9.984000	0.007543
9.983000	0.007542
9.982000	0.007542
9.981000	0.007542
9.980000	0.007542
9.979000	0.007542
9.978000	0.007542
9.977000	0.007542
9.976000	0.007541
9.975000	0.007541
9.974000	0.007541
9.973000	0.007541
9.972000	0.007541
9.971000	0.007541
9.970000	0.007541
9.969000	0.007540
9.968000	0.007540
9.967000	0.007540
9.966000	0.007540
9.965000	0.007540
9.964000	0.007540
9.963000	0.007540
9.962000	0.007540
9.961000	0.007539
9.960000	0.007539
9.959000	0.007539
9.958000	0.007539
9.957000	0.007539
9.956000	0.007539
9.955000	0.007539
9.954000	0.007538
9.953000	0.007538
9.952000	0.007538
9.951000	0.007538
9.950000	0.007538
9.949000	0.007538
9.948000	0.007538
9.947000	0.007537
9.946000	0.007537
9.945000	0.007537
9.944000	0.007537
9.943000	0.007537
9.942000	0.007537
9.941000	0.007537
9.940000	0.007536
9.939000	0.007536
9.938000	0.007536
9.937000	0.007536
9.936000	0.007536
9.935000	0.007536
9.934000	0.007536
9.933000	0.007535
9.932000	0.007535
9.931000	0.007535
9.930000	0.007535
9.929000	0.007535
9.928000	0.007535
9.927000	0.007535
9.926000	0.007534
9.925000	0.007534
9.924000	0.007534
9.923000	0.007534
9.922000	0.007534
9.921000	0.007534
9.920000	0.007534
9.919000	0.007533
9.918000	0.007533
9.917000	0.007533
9.916000	0.007533
9.915000	0.007533
9.914000	0.007533
9.913000	0.007533
9.912000	0.007533
9.911000	0.007532
9.910000	0.007532
9.909000	0.007532
9.908000	0.007532
9.907000	0.007532
9.906000	0.007532
9.905000	0.007532
9.904000	0.007531
9.903000	0.007531
9.902000	0.007531
9.901000	0.007531
9.900000	0.007531
9.899000	0.007531
9.898000	0.007531
9.897000	0.007530
9.896000	0.007530
9.895000	0.007530
9.894000	0.007530
9.893000	0.007530
9.892000	0.007530
9.891000	0.007530
9.890000	0.007529
9.889000	0.007529
9.888000	0.007529
9.887000	0.007529
9.886000	0.007529
9.885000	0.007529
9.884000	0.007529
9.883000	0.007528
9.882000	0.007528
